Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode
11058,5/31/2025,Onkar Bora,West,Surat,Sports,Yoga Mat,Yoga Mat Voluptatem,5,61981,10,278914.5,30971.48,UPI
11059,9/2/2025,Piya Koshy,South,Bangalore,Home Decor,Clock,Clock Animi,4,46217,10,166381.2,18545.21,UPI
11060,7/24/2024,Kismat Chowdhury,West,Goa,Kitchen,Microwave,Microwave Ex,5,26290,15,111732.5,17413.74,COD
11061,2/1/2025,Akarsh Sastry,West,Ahmedabad,Groceries,Oil,Oil Quisquam,4,4679,20,14972.8,3146.42,COD
11062,5/17/2025,Rati Ramaswamy,North,Chandigarh,Toys,Puzzle,Puzzle Commodi,4,614,0,2456,458.44,Credit Card
11063,11/24/2024,Prerak Shan,South,Thiruvananthapuram,Furniture,Table,Table Excepturi,1,11858,5,11265.1,670.04,Credit Card
11064,12/6/2024,Kashvi Raja,East,Kolkata,Books,Textbook,Textbook Assumenda,3,66303,0,198909,45906.61,COD
11065,10/11/2023,Onkar Johal,East,Ranchi,Books,Textbook,Textbook Nihil,3,56549,20,135717.6,9387.13,Debit Card
11066,5/10/2025,Ryan Srivastava,West,Mumbai,Electronics,Smartwatch,Smartwatch Aperiam,1,38853,20,31082.4,4063.2,Debit Card
11067,9/6/2025,Yakshit Brahmbhatt,South,Chennai,Home Decor,Lamp,Lamp Ut,4,20842,0,83368,8546.61,Credit Card
11068,10/15/2024,Baiju Jaggi,South,Coimbatore,Beauty,Face Cream,Face Cream Recusandae,4,5016,15,17054.4,2561.68,Debit Card
11069,7/12/2025,Zaina Chakrabarti,West,Mumbai,Sports,Cricket Bat,Cricket Bat Officiis,2,41608,0,83216,6068.01,Net Banking
11070,2/20/2024,Ivana Sandal,West,Surat,Kitchen,Mixer Grinder,Mixer Grinder Earum,5,35132,10,158094,32036.26,UPI
11071,2/10/2025,Kabir Dani,South,Bangalore,Electronics,Laptop,Laptop Et,3,23559,20,56541.6,5767.1,Debit Card
11072,9/3/2025,Alisha Bhagat,South,Hyderabad,Clothing,Women's Wear,Women's Wear Explicabo,2,72402,20,115843.2,27905.64,COD
11073,3/11/2024,Jivika Wali,West,Mumbai,Furniture,Cabinet,Cabinet Neque,5,12315,20,49260,10532.59,Debit Card
11074,8/9/2024,Aradhya Bassi,North,Delhi,Groceries,Sugar,Sugar Recusandae,4,1299,20,4156.8,431.16,Credit Card
11075,8/31/2024,Jivin Lal,North,Lucknow,Books,Textbook,Textbook Error,1,1548,20,1238.4,283.82,UPI
11076,9/3/2024,Charvi Dora,North,Amritsar,Toys,Action Figure,Action Figure Voluptatem,1,28645,20,22916,1924.59,UPI
11077,9/23/2025,Tarini Sant,East,Patna,Beauty,Foundation,Foundation Sapiente,2,7000,20,11200,1427.14,Credit Card
11078,1/14/2025,Emir Batta,North,Jaipur,Sports,Cricket Bat,Cricket Bat Officiis,3,12289,10,33180.3,3695.39,COD
11079,5/8/2024,Prerak Dani,East,Guwahati,Electronics,Mobile,Mobile Vitae,1,13336,15,11335.6,2562.19,Credit Card
11080,2/14/2024,Drishya Amble,South,Coimbatore,Groceries,Oil,Oil Cupiditate,1,17376,10,15638.4,1947.58,COD
11081,8/31/2024,Bhavin Chowdhury,East,Guwahati,Groceries,Spices,Spices Natus,5,52647,15,223749.75,47403.62,Credit Card
11082,9/5/2024,Adah Jhaveri,East,Guwahati,Kitchen,Refrigerator,Refrigerator Vero,5,37492,10,168714,13616.72,Net Banking
11083,1/30/2025,Raunak Keer,North,Amritsar,Books,Textbook,Textbook Placeat,1,56680,15,48178,7140.03,Debit Card
11084,3/13/2024,Dhanush Samra,West,Mumbai,Electronics,Laptop,Laptop Quasi,2,69931,0,139862,27076.75,COD
11085,10/25/2023,Kaira Bera,South,Hyderabad,Electronics,Camera,Camera Facere,1,64881,10,58392.9,3188.26,COD
11086,12/24/2023,Kiara Lad,West,Goa,Home Decor,Clock,Clock Fugit,4,54187,20,173398.4,17229.79,COD
11087,10/2/2025,Anahita Chada,North,Delhi,Home Decor,Vase,Vase Et,5,1445,5,6863.75,1180.7,Credit Card
11088,4/30/2025,Indranil Khurana,North,Amritsar,Electronics,Mobile,Mobile Voluptates,4,76442,20,244614.4,19458.47,COD
11089,3/25/2025,Navya Thakur,South,Coimbatore,Clothing,Women's Wear,Women's Wear Maiores,3,14127,10,38142.9,5554.72,Debit Card
11090,12/18/2024,Kismat Tara,North,Jaipur,Furniture,Sofa,Sofa Praesentium,3,58577,10,158157.9,25712.93,COD
11091,3/30/2024,Vanya Mallick,West,Mumbai,Groceries,Spices,Spices Temporibus,4,51102,5,194187.6,37261.47,Net Banking
11092,7/22/2024,Kaira Solanki,South,Thiruvananthapuram,Beauty,Foundation,Foundation Eveniet,3,46500,20,111600,16186.35,Credit Card
11093,9/5/2024,Jivika Andra,South,Coimbatore,Electronics,Mobile,Mobile In,1,22580,15,19193,1298.16,Net Banking
11094,7/6/2025,Elakshi Singhal,South,Coimbatore,Electronics,Camera,Camera Ipsa,1,29931,15,25441.35,1419.79,Credit Card
11095,5/24/2025,Jivin Bora,North,Lucknow,Electronics,Mobile,Mobile Fuga,2,72878,15,123892.6,7564.37,Debit Card
11096,8/30/2024,Bhamini Karan,East,Kolkata,Toys,Board Game,Board Game Quam,2,49224,0,98448,18681.26,COD
11097,10/31/2023,Parinaaz Som,West,Surat,Books,Fiction,Fiction Ut,3,9931,5,28303.35,5063.38,Debit Card
11098,12/18/2023,Shanaya Chatterjee,South,Thiruvananthapuram,Books,Comics,Comics Exercitationem,3,26535,10,71644.5,16298.24,COD
11099,7/21/2025,Neysa Sheth,South,Coimbatore,Sports,Football,Football Provident,2,74485,10,134073,15987.45,Debit Card
11100,11/28/2023,Vivaan Verma,East,Bhubaneswar,Books,Non-Fiction,Non-Fiction Tempore,2,57097,0,114194,17565.4,COD
11101,12/17/2023,Nehmat Hegde,North,Chandigarh,Electronics,Smartwatch,Smartwatch Ipsam,2,59268,15,100755.6,20731.39,Net Banking
11102,6/28/2025,Eva Sahota,North,Amritsar,Groceries,Rice,Rice Quas,4,76727,0,306908,43168.59,Credit Card
11103,9/16/2025,Vivaan Bhardwaj,West,Goa,Clothing,Kids Wear,Kids Wear Sed,3,25199,15,64257.45,13075.53,UPI
11104,4/8/2025,Armaan Kaur,South,Thiruvananthapuram,Electronics,Camera,Camera Reprehenderit,4,64353,20,205929.6,14098.48,COD
11105,12/14/2024,Abram Shanker,South,Chennai,Toys,Doll,Doll Soluta,5,55326,10,248967,60565.21,COD
11106,5/29/2024,Vanya Sangha,West,Pune,Home Decor,Vase,Vase Distinctio,3,72688,5,207160.8,47984.08,Credit Card
11107,3/26/2024,Miraan Iyer,South,Thiruvananthapuram,Groceries,Sugar,Sugar Ipsum,2,10362,15,17615.4,3322.79,UPI
11108,8/16/2024,Krish Kaul,West,Mumbai,Home Decor,Vase,Vase Laudantium,5,56110,10,252495,36136.83,Net Banking
11109,4/11/2025,Mannat Yohannan,West,Surat,Clothing,Shoes,Shoes Aliquid,3,56239,0,168717,30407.97,UPI
11110,12/2/2024,Darshit Barman,North,Lucknow,Books,Non-Fiction,Non-Fiction Molestiae,2,32947,20,52715.2,2862.48,Credit Card
11111,10/8/2023,Samarth Chacko,East,Ranchi,Groceries,Sugar,Sugar Cupiditate,5,3051,15,12966.75,1413.68,COD
11112,6/26/2024,Abram Ram,East,Kolkata,Electronics,Smartwatch,Smartwatch Consequatur,4,73502,0,294008,18131.14,Net Banking
11113,3/14/2024,Baiju Kalla,East,Ranchi,Clothing,Shoes,Shoes Quod,4,31981,0,127924,23531.26,UPI
11114,5/27/2024,Mannat Devan,East,Guwahati,Electronics,Camera,Camera Itaque,3,60790,5,173251.5,20003.56,COD
11115,8/25/2025,Anay Gokhale,East,Guwahati,Beauty,Face Cream,Face Cream Quisquam,5,58343,5,277129.25,19592.83,Debit Card
11116,10/20/2023,Hridaan Malhotra,North,Jaipur,Books,Textbook,Textbook Voluptas,3,41002,15,104555.1,8656.02,Net Banking
11117,4/14/2025,Mamooty Ghose,West,Goa,Books,Textbook,Textbook Doloribus,4,31796,0,127184,26219.33,Debit Card
11118,4/19/2024,Baiju Amble,South,Coimbatore,Toys,RC Car,RC Car Voluptate,4,22163,15,75354.2,17884.38,Net Banking
11119,1/29/2025,Priyansh Amble,South,Thiruvananthapuram,Groceries,Sugar,Sugar Ratione,1,29884,20,23907.2,3202.55,COD
11120,1/17/2025,Aniruddh Sant,North,Lucknow,Electronics,Laptop,Laptop Aliquam,1,60813,0,60813,12988.64,UPI
11121,5/24/2024,Piya Bhandari,North,Jaipur,Furniture,Table,Table Rem,2,24189,15,41121.3,7523.56,Credit Card
11122,1/14/2024,Ayesha Jain,East,Bhubaneswar,Toys,RC Car,RC Car Omnis,4,78589,0,314356,31464.36,Debit Card
11123,8/4/2025,Gatik Boase,North,Delhi,Toys,RC Car,RC Car Veritatis,3,15007,20,36016.8,6971.28,Debit Card
11124,9/23/2024,Biju Madan,West,Mumbai,Electronics,Mobile,Mobile Officiis,1,52117,20,41693.6,9104.77,Net Banking
11125,4/30/2025,Alisha Khare,West,Ahmedabad,Beauty,Shampoo,Shampoo Reprehenderit,5,78466,5,372713.5,82744.41,Debit Card
11126,9/15/2024,Yakshit Venkataraman,North,Delhi,Furniture,Sofa,Sofa Id,3,22428,5,63919.8,8467.3,Credit Card
11127,8/25/2025,Madhav Banik,East,Ranchi,Books,Biography,Biography Occaecati,5,13235,0,66175,11936.89,COD
11128,2/13/2025,Jayan Mani,North,Jaipur,Groceries,Oil,Oil Quam,1,2593,15,2204.05,348.96,Net Banking
11129,12/1/2024,Anay Mander,North,Delhi,Clothing,Women's Wear,Women's Wear Quo,1,51138,5,48581.1,5848.49,COD
11130,1/23/2024,Ira Babu,South,Coimbatore,Electronics,Smartwatch,Smartwatch Animi,2,42396,10,76312.8,14690.23,Debit Card
11131,4/15/2025,Elakshi Mangat,West,Goa,Beauty,Shampoo,Shampoo Vitae,4,19720,10,70992,14671.13,Net Banking
11132,8/22/2024,Lavanya Gour,East,Bhubaneswar,Home Decor,Vase,Vase Labore,5,61965,5,294333.75,42326.5,Debit Card
11133,8/23/2024,Ahana  Rastogi,South,Chennai,Toys,Action Figure,Action Figure Dolores,1,367,10,330.3,73.22,Debit Card
11134,1/30/2025,Jivika Guha,West,Goa,Beauty,Perfume,Perfume Autem,5,29336,0,146680,24225.08,Net Banking
11135,1/4/2025,Priyansh Sane,West,Ahmedabad,Sports,Football,Football Nulla,5,31246,5,148418.5,21233.06,UPI
11136,5/31/2025,Suhana Doshi,West,Mumbai,Groceries,Rice,Rice Reiciendis,2,25421,10,45757.8,3710.15,COD
11137,5/16/2024,Indrajit Chawla,East,Guwahati,Kitchen,Juicer,Juicer Molestiae,4,667,0,2668,611.55,Credit Card
11138,2/21/2025,Anaya Hegde,West,Mumbai,Clothing,Shoes,Shoes Fugit,1,16862,10,15175.8,2398.05,Debit Card
11139,8/23/2025,Mahika Kaul,North,Chandigarh,Clothing,Accessories,Accessories Facilis,5,78363,20,313452,17200.72,Debit Card
11140,2/12/2024,Ishaan Gopal,North,Amritsar,Toys,Action Figure,Action Figure Dicta,2,55648,15,94601.6,8634.7,Credit Card
11141,11/27/2023,Anika Saxena,West,Pune,Sports,Football,Football Dolor,5,21266,10,95697,18209.59,Net Banking
11142,3/25/2025,Miraya Sengupta,South,Bangalore,Books,Comics,Comics Omnis,5,26679,0,133395,16580.96,Net Banking
11143,9/27/2025,Shalv Aurora,South,Bangalore,Clothing,Shoes,Shoes Cumque,4,50092,5,190349.6,45545.68,COD
11144,4/29/2024,Prisha Hayre,North,Amritsar,Clothing,Men's Wear,Men's Wear Voluptatibus,5,69793,10,314068.5,73960.76,Debit Card
11145,10/16/2024,Gokul Bhatnagar,East,Ranchi,Beauty,Shampoo,Shampoo Fugit,5,74700,0,373500,43137.24,Net Banking
11146,1/9/2025,Hridaan Rege,East,Guwahati,Toys,RC Car,RC Car Maxime,3,51488,0,154464,27760.63,UPI
11147,8/22/2025,Raghav Majumdar,North,Delhi,Electronics,Smartwatch,Smartwatch Fugiat,2,28862,10,51951.6,9561.42,Debit Card
11148,3/9/2024,Renee Wali,North,Lucknow,Sports,Cricket Bat,Cricket Bat Et,1,13079,5,12425.05,2530.81,UPI
11149,2/28/2025,Manjari Choudhry,South,Coimbatore,Toys,RC Car,RC Car Aperiam,3,11574,10,31249.8,5557.7,Debit Card
11150,11/30/2024,Ahana  Chaudhry,North,Lucknow,Kitchen,Cookware Set,Cookware Set Aliquam,3,53759,20,129021.6,13193.29,Debit Card
11151,5/30/2025,Vaibhav Sehgal,South,Coimbatore,Books,Biography,Biography Explicabo,1,43311,20,34648.8,8176.88,Debit Card
11152,7/26/2025,Yasmin Doctor,West,Ahmedabad,Kitchen,Microwave,Microwave Aspernatur,2,78085,20,124936,30082.52,Credit Card
11153,2/15/2024,Yuvraj  Virk,East,Patna,Clothing,Women's Wear,Women's Wear Incidunt,4,68963,0,275852,30755.32,COD
11154,3/2/2024,Aarav Bahri,North,Jaipur,Clothing,Men's Wear,Men's Wear Ullam,3,75804,20,181929.6,41542.19,Credit Card
11155,8/16/2024,Prerak Sahni,North,Delhi,Electronics,Camera,Camera In,4,57096,20,182707.2,42983.62,COD
11156,3/12/2025,Ishita Sengupta,East,Patna,Sports,Cricket Bat,Cricket Bat Illo,1,74534,15,63353.9,14251.46,Debit Card
11157,11/16/2023,Sahil Chauhan,East,Kolkata,Clothing,Shoes,Shoes Consequatur,5,21734,20,86936,13752.97,Debit Card
11158,12/21/2023,Tushar Kakar,South,Coimbatore,Beauty,Lipstick,Lipstick Cupiditate,3,40591,0,121773,23091.99,Net Banking
11159,8/17/2024,Samarth Reddy,East,Guwahati,Groceries,Rice,Rice Reiciendis,4,18455,15,62747,14325.64,UPI
11160,7/18/2025,Indrans Kata,East,Kolkata,Home Decor,Lamp,Lamp Quaerat,5,57972,20,231888,28056.3,UPI
11161,12/11/2024,Fateh Rama,North,Amritsar,Toys,RC Car,RC Car Doloremque,2,21822,0,43644,2349.3,COD
11162,1/13/2025,Taran Balay,West,Mumbai,Clothing,Accessories,Accessories Assumenda,5,68790,15,292357.5,71420.71,COD
11163,1/31/2025,Kashvi Chaudry,North,Amritsar,Beauty,Foundation,Foundation Fugiat,2,10590,5,20121,1752.21,UPI
11164,11/26/2024,Riya Dalal,East,Guwahati,Sports,Tennis Racket,Tennis Racket Quos,2,23014,20,36822.4,4280.54,Net Banking
11165,12/31/2023,Riaan Batra,East,Ranchi,Electronics,Mobile,Mobile Quisquam,4,20037,5,76140.6,6901.96,UPI
11166,6/25/2025,Riya Sidhu,East,Guwahati,Kitchen,Microwave,Microwave Sit,1,63898,10,57508.2,6021.49,UPI
11167,1/13/2025,Manjari Kaur,West,Surat,Kitchen,Refrigerator,Refrigerator Modi,3,72177,5,205704.45,23606.01,COD
11168,9/2/2025,Pihu Bahl,North,Lucknow,Sports,Tennis Racket,Tennis Racket Recusandae,2,2816,0,5632,1115.4,UPI
11169,6/1/2024,Amira Varghese,North,Amritsar,Electronics,Camera,Camera Cupiditate,4,39711,15,135017.4,31622.78,Debit Card
11170,10/21/2023,Riaan Krishna,South,Thiruvananthapuram,Home Decor,Wall Art,Wall Art Dolor,1,19814,20,15851.2,2303.15,Debit Card
11171,8/7/2025,Vardaniya Bhagat,West,Pune,Clothing,Women's Wear,Women's Wear Voluptate,2,48515,10,87327,11099.97,UPI
11172,8/21/2024,Taimur Sachdeva,West,Surat,Books,Fiction,Fiction Numquam,3,1851,15,4720.05,383.95,Credit Card
11173,8/13/2024,Aarush Thakkar,North,Jaipur,Kitchen,Refrigerator,Refrigerator Necessitatibus,2,50476,20,80761.6,12751.87,Credit Card
11174,3/8/2025,Fateh Sama,West,Goa,Kitchen,Refrigerator,Refrigerator Molestias,2,47992,10,86385.6,6971.98,UPI
11175,5/12/2025,Rasha Chaudhari,West,Mumbai,Toys,Action Figure,Action Figure Numquam,4,8030,10,28908,3814.6,Credit Card
11176,12/14/2024,Shaan Edwin,South,Chennai,Toys,Puzzle,Puzzle Aliquid,1,8479,10,7631.1,1721.5,Credit Card
11177,1/27/2025,Jiya Bansal,West,Goa,Kitchen,Refrigerator,Refrigerator Aliquid,4,64522,20,206470.4,46386.8,COD
11178,7/5/2024,Shalv Gupta,North,Chandigarh,Books,Biography,Biography Tenetur,5,42094,5,199946.5,29876.63,Debit Card
11179,12/13/2024,Aniruddh Bhat,West,Mumbai,Groceries,Spices,Spices Sed,4,1122,20,3590.4,600.13,Credit Card
11180,5/18/2025,Yashvi Ravi,South,Thiruvananthapuram,Clothing,Shoes,Shoes Eaque,3,44699,5,127392.15,23442.32,Net Banking
11181,12/3/2024,Dharmajan Swaminathan,East,Bhubaneswar,Groceries,Wheat,Wheat Nam,5,27044,15,114937,20930.23,Debit Card
11182,7/16/2024,Baiju Sunder,East,Guwahati,Toys,Puzzle,Puzzle Nesciunt,4,29631,5,112597.8,13167.15,Net Banking
11183,3/24/2024,Divij Mallick,North,Lucknow,Kitchen,Mixer Grinder,Mixer Grinder Ullam,3,68227,0,204681,44311.79,Credit Card
11184,3/2/2025,Aarush Mall,North,Delhi,Sports,Tennis Racket,Tennis Racket Ipsam,4,77522,15,263574.8,59364.54,UPI
11185,12/12/2024,Neelofar Walia,West,Pune,Electronics,Mobile,Mobile Esse,1,79714,0,79714,17338.62,COD
11186,8/29/2025,Ryan Banik,North,Jaipur,Kitchen,Mixer Grinder,Mixer Grinder Dolorem,2,54554,5,103652.6,21673.16,Credit Card
11187,9/7/2024,Rati Tailor,South,Coimbatore,Home Decor,Lamp,Lamp Eius,2,34906,0,69812,14777.1,Credit Card
11188,1/7/2024,Amani Sabharwal,North,Amritsar,Books,Non-Fiction,Non-Fiction Ipsum,5,57791,0,288955,40433.92,Debit Card
11189,2/26/2024,Manikya Tella,North,Lucknow,Books,Textbook,Textbook Cum,5,24126,15,102535.5,17979.2,Net Banking
11190,3/5/2024,Tarini Kuruvilla,South,Bangalore,Sports,Tennis Racket,Tennis Racket Suscipit,3,21359,20,51261.6,6192.03,Net Banking
11191,11/19/2024,Zoya Aurora,North,Lucknow,Home Decor,Vase,Vase Occaecati,5,12148,5,57703,10004.31,Credit Card
11192,9/22/2024,Tara Chanda,East,Ranchi,Home Decor,Lamp,Lamp Totam,3,23208,15,59180.4,5772.78,COD
11193,9/22/2025,Ryan De,East,Ranchi,Kitchen,Cookware Set,Cookware Set Maiores,1,19909,5,18913.55,2259.66,Debit Card
11194,9/5/2024,Mohanlal Roy,North,Delhi,Furniture,Table,Table Soluta,2,76443,15,129953.1,18030.42,UPI
11195,12/30/2023,Tejas Dara,North,Jaipur,Clothing,Accessories,Accessories Enim,1,32422,5,30800.9,3639.22,Net Banking
11196,9/27/2025,Divij Raj,East,Bhubaneswar,Kitchen,Cookware Set,Cookware Set Neque,2,60597,10,109074.6,18050.54,COD
11197,5/23/2024,Ehsaan Talwar,North,Chandigarh,Toys,Doll,Doll Error,2,71880,20,115008,24997.52,Credit Card
11198,2/10/2024,Sara Sanghvi,West,Goa,Sports,Yoga Mat,Yoga Mat Aliquid,3,2465,20,5916,1167.71,Net Banking
11199,7/5/2024,Sana Raju,East,Kolkata,Books,Non-Fiction,Non-Fiction Error,1,38191,20,30552.8,5245.56,COD
11200,2/11/2025,Kismat Rau,West,Mumbai,Furniture,Chair,Chair Cumque,5,24539,10,110425.5,13001.74,Credit Card
11201,8/17/2024,Anahita Dasgupta,West,Ahmedabad,Groceries,Wheat,Wheat Possimus,5,9427,5,44778.25,4569.89,UPI
11202,12/14/2023,Renee Talwar,West,Mumbai,Electronics,Camera,Camera Sit,3,66689,20,160053.6,24508.62,Credit Card
11203,12/28/2024,Kabir Srinivasan,North,Chandigarh,Furniture,Chair,Chair Repellendus,4,13734,10,49442.4,9561.05,Credit Card
11204,5/18/2025,Ira Dash,South,Bangalore,Toys,Doll,Doll Ab,3,35732,10,96476.4,16942.74,Debit Card
11205,10/8/2024,Miraan Chokshi,North,Jaipur,Home Decor,Vase,Vase Ducimus,3,4037,20,9688.8,1864.06,Credit Card
11206,3/11/2024,Aaina Chandran,East,Bhubaneswar,Electronics,Headphones,Headphones A,3,15350,5,43747.5,8556.76,UPI
11207,10/16/2023,Kiara Sarkar,North,Delhi,Beauty,Perfume,Perfume Fugiat,2,38626,20,61801.6,12862.56,UPI
11208,5/2/2024,Ojas Konda,East,Kolkata,Sports,Dumbbells,Dumbbells Cum,1,67700,20,54160,7072.49,UPI
11209,5/22/2025,Dhruv Lad,West,Pune,Electronics,Smartwatch,Smartwatch Necessitatibus,3,63256,0,189768,44301.36,Credit Card
11210,6/23/2025,Chirag Karan,West,Pune,Toys,RC Car,RC Car Totam,4,43927,10,158137.2,22593.71,Debit Card
11211,12/24/2024,Suhana Bala,North,Amritsar,Kitchen,Cookware Set,Cookware Set Commodi,1,10891,5,10346.45,1096.09,COD
11212,4/22/2024,Riaan Rajagopal,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Tempore,3,63114,0,189342,32965.52,COD
11213,5/20/2024,Aradhya Sane,North,Delhi,Clothing,Kids Wear,Kids Wear Harum,1,18112,15,15395.2,3538.69,Debit Card
11214,9/9/2024,Badal Banik,East,Patna,Electronics,Smartwatch,Smartwatch Neque,2,18606,20,29769.6,4563.5,Debit Card
11215,1/22/2024,Alisha Tata,West,Goa,Books,Comics,Comics Illo,4,7591,10,27327.6,4109.63,Debit Card
11216,1/12/2025,Gokul Bora,North,Amritsar,Clothing,Kids Wear,Kids Wear Nobis,1,64517,10,58065.3,6649.68,UPI
11217,6/7/2025,Dishani Tiwari,South,Thiruvananthapuram,Kitchen,Cookware Set,Cookware Set Ea,3,34872,0,104616,23985.99,UPI
11218,10/30/2023,Reyansh Bassi,South,Coimbatore,Kitchen,Refrigerator,Refrigerator Cumque,5,68467,0,342335,20449.81,UPI
11219,2/16/2024,Biju Sur,South,Coimbatore,Sports,Football,Football Dolore,2,44464,0,88928,6803.49,COD
11220,12/31/2024,Renee Gole,West,Mumbai,Electronics,Camera,Camera Tempora,1,34220,20,27376,6620.01,Net Banking
11221,10/7/2024,Shanaya Kant,West,Mumbai,Home Decor,Vase,Vase Ullam,1,26431,15,22466.35,1244.25,UPI
11222,7/20/2025,Shlok Thakkar,North,Jaipur,Furniture,Sofa,Sofa Sed,3,32377,0,97131,11165.69,COD
11223,1/13/2024,Jiya Mammen,North,Delhi,Furniture,Bed,Bed Culpa,1,12016,10,10814.4,641.61,COD
11224,2/17/2024,Darshit Wali,West,Goa,Kitchen,Cookware Set,Cookware Set In,3,8027,5,22876.95,4882.74,COD
11225,4/14/2024,Kartik Dayal,North,Jaipur,Home Decor,Clock,Clock Voluptates,2,36054,5,68502.6,16746.83,Credit Card
11226,1/21/2024,Rohan Karnik,East,Ranchi,Home Decor,Vase,Vase Enim,5,19221,15,81689.25,4493.85,Net Banking
11227,2/14/2025,Priyansh Barman,South,Chennai,Electronics,Laptop,Laptop Magnam,1,53001,0,53001,7914.39,Credit Card
11228,8/16/2024,Rohan Dayal,West,Ahmedabad,Home Decor,Wall Art,Wall Art Ipsa,1,40814,0,40814,7510.69,UPI
11229,6/29/2024,Jiya Agarwal,South,Bangalore,Clothing,Shoes,Shoes Neque,2,71859,20,114974.4,7335.38,COD
11230,7/5/2024,Divit Date,South,Chennai,Sports,Tennis Racket,Tennis Racket Quod,4,42753,15,145360.2,19340.21,UPI
11231,10/20/2023,Madhup Dasgupta,East,Kolkata,Sports,Cricket Bat,Cricket Bat Cum,4,31285,15,106369,16821.06,COD
11232,10/12/2024,Nirvi Sharma,North,Amritsar,Furniture,Bed,Bed Natus,3,66377,20,159304.8,28378.16,COD
11233,12/6/2024,Krish Ghosh,East,Guwahati,Sports,Cricket Bat,Cricket Bat Cumque,1,41325,10,37192.5,4467.92,UPI
11234,8/16/2025,Prerak Jha,North,Lucknow,Books,Biography,Biography Sequi,5,71204,5,338219,74570.86,Net Banking
11235,8/3/2025,Eva Brar,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch Corrupti,5,76499,10,344245.5,71278.79,Net Banking
11236,8/27/2024,Nayantara Sura,West,Ahmedabad,Kitchen,Microwave,Microwave Provident,4,15315,10,55134,8566.21,Debit Card
11237,7/15/2025,Shayak Verma,South,Coimbatore,Kitchen,Microwave,Microwave Eveniet,2,11094,10,19969.2,4050.75,COD
11238,9/15/2024,Ayesha Sibal,West,Pune,Home Decor,Wall Art,Wall Art Voluptate,2,37711,0,75422,3784.17,Net Banking
11239,5/11/2024,Shray Amble,East,Guwahati,Toys,Board Game,Board Game Eveniet,4,30120,20,96384,6183.22,UPI
11240,2/7/2025,Indranil Banik,West,Mumbai,Electronics,Laptop,Laptop Deleniti,3,1789,15,4561.95,782.34,COD
11241,3/27/2025,Kabir Ratta,South,Thiruvananthapuram,Furniture,Sofa,Sofa Adipisci,2,27120,0,54240,3084.99,UPI
11242,9/4/2024,Nitya Chowdhury,East,Kolkata,Groceries,Spices,Spices Tenetur,4,13276,0,53104,4194.64,Credit Card
11243,7/8/2024,Kabir Sastry,South,Thiruvananthapuram,Beauty,Perfume,Perfume Debitis,3,1578,15,4023.9,866.73,Net Banking
11244,5/22/2024,Vivaan Kumer,East,Bhubaneswar,Kitchen,Juicer,Juicer Delectus,5,16068,15,68289,11639.76,UPI
11245,8/28/2024,Vedika Tank,North,Lucknow,Sports,Cricket Bat,Cricket Bat Facilis,4,37969,10,136688.4,26268.67,Net Banking
11246,3/11/2025,Armaan Sibal,South,Coimbatore,Home Decor,Lamp,Lamp Omnis,4,41958,10,151048.8,8095.62,Credit Card
11247,4/29/2025,Amira Chandran,South,Bangalore,Electronics,Laptop,Laptop Porro,3,79414,10,214417.8,20422.84,Debit Card
11248,11/27/2024,Abram Mani,North,Chandigarh,Sports,Football,Football Architecto,4,56787,15,193075.8,18580.58,COD
11249,6/26/2024,Rasha Dar,North,Jaipur,Kitchen,Juicer,Juicer Quis,4,15661,5,59511.8,4290.49,Net Banking
11250,4/8/2024,Krish Gulati,West,Goa,Beauty,Foundation,Foundation Velit,4,55121,15,187411.4,36536.59,Credit Card
11251,5/23/2025,Aaryahi Bhatia,West,Mumbai,Furniture,Chair,Chair Voluptatum,4,57942,15,197002.8,32957.34,COD
11252,9/24/2025,Ivana Saraf,West,Ahmedabad,Kitchen,Refrigerator,Refrigerator Ipsa,3,22966,0,68898,10901.64,Net Banking
11253,10/26/2023,Divyansh Sarraf,North,Jaipur,Toys,Action Figure,Action Figure Iure,3,43825,15,111753.75,7213.9,Credit Card
